composition_json,cluster_type,label,mo_equivalent,pauling_chi_diff,allen_chi_diff,config_entropy,bv_ratio,u_density,mixing_enthalpy,lattice_distortion,type_I,type_II,type_III,type_IV
"{""Si"": 0.017803, ""U"": 0.982197}",IV,H,0.0,0.00925756,0.01228407,0.7429471423535938,9.030837643381703,18.76990040022697,1.1365934574149998,0.03320650411397606,0.0,0.0,0.0,1.0
"{""Al"": 0.033467, ""U"": 0.966533}",IV,H,0.0,0.007697410000000006,0.012951728999999999,1.218787207854765,8.998803083106486,18.61634985602665,0.9704087973299999,0.015029633568244539,0.0,0.0,0.0,1.0
"{""Ru"": 0.067464, ""U"": 0.932536}",II,M,0.0,0.05532048000000002,0.05613004799999999,2.053800314375852,10.229396679082397,18.744106990157942,1.8873782611199998,0.03571236859847169,0.0,1.0,0.0,0.0
"{""Ta"": 0.06847199999999999, ""U"": 0.931528}",I,H,0.0,0.008216640000000006,0.016844111999999998,2.075743337951184,9.601561038545123,18.914782735442465,0.6378358521599999,0.021166955593611248,1.0,0.0,0.0,0.0
"{""Mn"": 0.037531, ""Nb"": 0.052469, ""U"": 0.910001}",III,H,0.05928997,0.017923450000000014,0.04195791400000001,3.02359691267193,9.409756717690696,18.55869000144171,-0.19098698790183324,0.03959720085422371,0.0,0.0,1.0,0.0
"{""Ru"": 0.019261, ""Ti"": 0.054007, ""U"": 0.926732}",II,M,0.10045302,0.024435140000000015,0.03292934299999999,2.5292648185730897,9.454998769572418,18.290014654126253,1.436393823792,0.023130792869306825,0.0,1.0,0.0,0.0
"{""Si"": 0.011064000000000001, ""U"": 0.988936}",IV,H,0.0,0.00575328,0.00763416,0.5057861163168389,9.037045618982749,18.878862782326994,0.7112032137600001,0.026223044293067575,0.0,0.0,0.0,1.0
"{""U"": 0.930113, ""V"": 0.069887}",III,H,0.16912654000000002,0.01747175,0.029771861999999996,2.1063232408502746,9.770844979792217,18.437923584415724,1.30005614462,0.03631329993723571,0.0,0.0,1.0,0.0
"{""Mo"": 0.035256, ""U"": 0.964744}",I,H,0.035256,0.027499680000000012,0.023233704000000004,1.2684055130544178,9.716789483441765,18.821822908415356,-0.17006507232,0.020175237591203685,1.0,0.0,0.0,0.0
"{""Cr"": 0.095202, ""Nb"": 0.13755900000000001, ""U"": 0.767239}",I,H,0.15544167,0.05691954000000003,0.099864957,5.820241583523227,11.207497800179892,17.035792924894693,0.21659311094999992,0.058295808317696575,1.0,0.0,0.0,0.0
"{""Cr"": 0.087208, ""U"": 0.912792}",I,H,0.0,0.02441824,0.03767385599999999,2.4611943653814943,10.188160523218022,18.43579717104753,0.7960276473599999,0.051445709659111646,1.0,0.0,0.0,0.0
"{""U"": 0.981455, ""V"": 0.018545}",III,H,0.0448789,0.00463625,0.007900169999999998,0.7675582677935389,9.239251974993168,18.896014339933306,0.3640216595,0.0190758546379737,0.0,0.0,1.0,0.0
"{""Ta"": 0.070777, ""U"": 0.929223}",I,H,0.0,0.008493240000000008,0.017411142,2.1254257406534522,9.620221441152923,18.909928355380494,0.6576761627100001,0.021497793824414912,1.0,0.0,0.0,0.0
"{""Ru"": 0.036738999999999994, ""U"": 0.963261}",II,H,0.0,0.030125980000000007,0.03056684799999999,1.308941928054857,9.691008325887765,18.888691995880407,1.0616773763699998,0.026667955815210417,0.0,1.0,0.0,0.0
"{""Cr"": 0.022614, ""Si"": 0.007594, ""U"": 0.969792}",I,H,0.0,0.0102808,0.015009107999999997,1.2678638927072194,9.336096084906295,18.77690415176317,0.698007792,0.03437581356631259,1.0,0.0,0.0,0.0
"{""Ru"": 0.051964, ""U"": 0.948036}",II,H,0.0,0.04261048000000002,0.043234048,1.6982011146112137,9.957793116038726,18.817427528032074,1.47791228112,0.03153233444836327,0.0,1.0,0.0,0.0
"{""Ru"": 0.043256, ""U"": 0.956744}",II,H,0.0,0.035469920000000016,0.035988992,1.481199792560197,9.80520448203974,18.858278388696714,1.24154755392,0.02886533043567634,0.0,1.0,0.0,0.0
"{""Ti"": 0.075904, ""U"": 0.924096}",II,M,0.14118144000000002,0.01214464000000001,0.023757951999999995,2.2335537664371645,9.145976271817078,18.106660694834925,1.2625664901120002,0.015346691853748543,0.0,1.0,0.0,0.0
"{""Ta"": 0.020329, ""U"": 0.979671}",I,H,0.0,0.002439480000000002,0.005000934,0.8257196724948292,9.2118136360517,19.015499525007524,0.19915731759,0.011780215710624382,1.0,0.0,0.0,0.0
"{""Al"": 0.01651, ""U"": 0.98349}",IV,H,0.0,0.0037973000000000035,0.00638937,0.6994278073349459,9.023343894315454,18.840683437313018,0.487122597,0.010633474478169811,0.0,0.0,0.0,1.0
"{""U"": 0.79948, ""V"": 0.073763, ""Zr"": 0.126757}",III,M,0.31793916,0.024778599999999977,0.053351999,5.262975980497729,9.514044823719466,16.611071873202846,1.8248788893239998,0.038998409374587394,0.0,0.0,1.0,0.0
"{""Al"": 0.011868, ""U"": 0.988132}",IV,H,0.0,0.0027296400000000024,0.004592916,0.5355790162558514,9.03006197213771,18.901829972947652,0.35181451728,0.00903326465879102,0.0,0.0,0.0,1.0
"{""Ru"": 0.027473, ""U"": 0.972527}",II,H,0.0,0.022527860000000007,0.022857535999999998,1.0462772283646062,9.528641963619206,18.931702466488254,0.8015470281300001,0.023141305551591898,0.0,1.0,0.0,0.0
"{""Al"": 0.029086, ""U"": 0.970914}",IV,H,0.0,0.006689780000000006,0.011256282000000001,1.0937109953168023,9.005143431865493,18.674454699244333,0.8472001381200001,0.014037994592501303,0.0,0.0,0.0,1.0
"{""Mo"": 0.030256, ""U"": 0.969744}",I,H,0.030256,0.02359968000000001,0.019938704,1.1276355228127983,9.621833774738342,18.855521189651306,-0.14670287232,0.018728065507951884,1.0,0.0,0.0,0.0
"{""Cr"": 0.020614, ""Si"": 0.007594, ""U"": 0.971792}",I,H,0.0,0.009720800000000002,0.014145108,1.2045922277371093,9.309930532824243,18.79100422193994,0.680011452,0.0334646053464277,1.0,0.0,0.0,0.0
"{""Fe"": 0.014979, ""U"": 0.921313, ""Zr"": 0.063708}",III,H,0.07007880000000001,0.00992594999999999,0.020203611000000003,2.609361155960299,9.121639268475036,18.066347017046688,0.547723877445,0.024408452908426692,0.0,0.0,1.0,0.0
"{""Fe"": 0.03386, ""Mo"": 0.149364, ""U"": 0.816776}",III,H,0.149364,0.13174092000000004,0.119187056,4.688575831565286,12.389367095133817,17.786548118557235,-0.25077623736000004,0.05123417301871581,0.0,0.0,1.0,0.0
"{""Mo"": 0.027, ""U"": 0.973}",I,H,0.027,0.021060000000000006,0.017793,1.0322161201570719,9.559998617230672,18.87742009329334,-0.131355,0.0177150481383364,1.0,0.0,0.0,0.0
"{""Ti"": 0.037814, ""U"": 0.962186}",II,M,0.07033404,0.006050240000000005,0.011835781999999998,1.3380018155038416,9.096427515973268,18.58658494209614,0.6549138252719999,0.01102864657682583,0.0,1.0,0.0,0.0
"{""U"": 0.879382, ""Zr"": 0.120618}",II,M,0.13267980000000001,0.006030899999999979,0.020866914000000007,3.0608365748246014,8.76468647899775,17.38307327838123,0.636415788456,0.00832509389826472,0.0,1.0,0.0,0.0
"{""Ti"": 0.089312, ""U"": 0.887385, ""V"": 0.023303}",II,M,0.22251358000000002,0.020115670000000013,0.03788173399999999,3.403463347524204,9.404696175699536,17.72137635683468,1.835986502188,0.02648192726138542,0.0,1.0,0.0,0.0
"{""Ti"": 0.031498, ""U"": 0.934921, ""Zr"": 0.03358}",II,M,0.09552427999999999,0.006718679999999998,0.015668214,2.376079284883695,9.00954924749045,18.19388687789299,0.718435869795021,0.011235780870373472,0.0,1.0,0.0,0.0
"{""Al"": 0.028829, ""U"": 0.971171}",IV,H,0.0,0.006630670000000006,0.011156823,1.0862057489833519,9.005515371977584,18.67786009925666,0.83993666277,0.013977387562902708,0.0,0.0,0.0,1.0
"{""Mo"": 0.121, ""U"": 0.879}",I,H,0.121,0.09438000000000003,0.079739,3.0671401703377796,11.34516594085503,18.230474776884666,-0.5317949999999999,0.036014392912050074,1.0,0.0,0.0,0.0
"{""Cr"": 0.053362, ""U"": 0.946638}",I,H,0.0,0.01494136,0.023052383999999995,1.7317888425193761,9.74536088533344,18.68268918045226,0.50514496956,0.040730625595455594,1.0,0.0,0.0,0.0
"{""Mn"": 0.032704, ""Si"": 0.017806, ""U"": 0.94949}",III,H,0.0,0.014818800000000003,0.029324924,1.9354570378438853,9.030280302085435,18.760115471373044,1.0989302311000002,0.04666667474490676,0.0,0.0,1.0,0.0
"{""Ru"": 0.070332, ""U"": 0.878118, ""V"": 0.05155}",II,M,0.12475099999999999,0.07055974000000002,0.080476524,3.771956043074298,10.813398728091212,18.259105350697446,2.75813351328,0.04694334938453609,0.0,1.0,0.0,0.0
"{""Al"": 0.019607, ""Mn"": 0.043404000000000005, ""U"": 0.936989}",IV,H,0.0,0.011888290000000011,0.030201393000000007,2.2800486677120335,9.01757428405708,18.788078949691315,0.55114629969,0.03965263839923247,0.0,0.0,0.0,1.0
"{""U"": 0.95609, ""V"": 0.043910000000000005}",III,H,0.1062622,0.010977500000000001,0.01870566,1.4979932634384079,9.501880165689439,18.671676659208824,0.8396382380000001,0.02907547985720805,0.0,0.0,1.0,0.0
"{""Cr"": 0.090269, ""Mn"": 0.050208, ""U"": 0.859523}",I,H,0.0,0.03381068000000001,0.065154576,4.135444664963288,10.290635408286892,18.377615488987207,0.77588281687,0.064830524408375,1.0,0.0,0.0,0.0
"{""Cr"": 0.066121, ""Mn"": 0.012111, ""U"": 0.921768}",I,H,0.0,0.02057275,0.034874103,2.56191606575679,9.922889037091611,18.58457448056927,0.60948221928,0.04916380861773401,1.0,0.0,0.0,0.0
"{""Al"": 0.032679, ""U"": 0.967321}",IV,H,0.0,0.007516170000000007,0.012646773,1.1966733117444788,8.999943506485188,18.626808570570166,0.94833248877,0.014856713450835175,0.0,0.0,0.0,1.0
"{""U"": 0.985, ""V"": 0.015}",III,H,0.0363,0.00375,0.006389999999999999,0.6475151832438552,9.20254718745056,18.927065715044378,0.2955,0.017178352102855468,0.0,0.0,1.0,0.0
"{""Mo"": 0.070966, ""Ru"": 0.07992300000000001, ""U"": 0.849111}",I,H,0.070966,0.12089034000000004,0.11326253,4.394533739340203,11.795438740107382,18.185215085509494,1.7346148974599997,0.04639098687768649,1.0,0.0,0.0,0.0
"{""Mo"": 0.081, ""U"": 0.849, ""Zr"": 0.07}",I,H,0.15800000000000003,0.06668000000000002,0.065489,4.395644900793255,10.421543155155328,17.51654693042391,0.041084999999999997,0.031178592030293027,1.0,0.0,0.0,0.0
"{""Al"": 0.028829, ""U"": 0.971171}",IV,H,0.0,0.006630670000000006,0.011156823,1.0862057489833519,9.005515371977584,18.67786009925666,0.83993666277,0.013977387562902708,0.0,0.0,0.0,1.0
"{""Ru"": 0.061146, ""Ti"": 0.087016, ""U"": 0.851838}",II,M,0.16184976,0.06406228000000003,0.07810947999999998,4.322743926030983,10.231880907944484,17.654963557874208,2.8968182277839998,0.03682834954237979,0.0,1.0,0.0,0.0
"{""Mn"": 0.024761000000000002, ""U"": 0.975239}",III,H,0.0,0.004209370000000004,0.012900481000000004,0.9646741062015183,9.047237790232186,19.057646116893515,0.0,0.02902128880943717,0.0,0.0,1.0,0.0
"{""Cr"": 0.022012, ""U"": 0.977988}",I,H,0.0,0.0061633600000000005,0.009509183999999999,0.8793669410445705,9.33521585644726,18.905036323559248,0.21527471856000002,0.02643925346810288,1.0,0.0,0.0,0.0
"{""Ru"": 0.078197, ""U"": 0.921803}",II,M,0.0,0.06412154000000002,0.06505990399999999,2.280892545215044,10.417469004382252,18.69287497798159,2.1624668757300003,0.038284950978544466,0.0,1.0,0.0,0.0
"{""Ti"": 0.04, ""U"": 0.96}",II,M,0.07440000000000001,0.0064000000000000055,0.012519999999999998,1.3962876442619143,9.099271138453567,18.559190051225876,0.6912,0.011331486859444177,0.0,1.0,0.0,0.0
"{""Mn"": 0.018459, ""U"": 0.981541}",III,H,0.0,0.0031380300000000026,0.009617139000000002,0.764718842449009,9.047237790232186,19.057646116893515,0.0,0.025108718227576085,0.0,0.0,1.0,0.0
"{""Al"": 0.012493, ""U"": 0.987507}",IV,H,0.0,0.0028733900000000026,0.004834791000000001,0.5584205537045986,9.029157448518816,18.893603798134727,0.37010774853,0.009265622188945787,0.0,0.0,0.0,1.0
"{""Al"": 0.017493, ""U"": 0.982507}",IV,H,0.0,0.004023390000000004,0.006769791000000001,0.7325879363754297,9.021921259567653,18.82772034289641,0.51560984853,0.010940880721021888,0.0,0.0,0.0,1.0
"{""Fe"": 0.022385, ""Nb"": 0.102088, ""U"": 0.875527}",III,H,0.11535944,0.032532610000000024,0.057313581,3.611506875777034,10.060325179916441,17.962505603642107,-0.09325124151900001,0.03753001144895228,0.0,0.0,1.0,0.0
"{""Al"": 0.013926000000000001, ""U"": 0.986074}",IV,H,0.0,0.003202980000000003,0.005389362000000001,0.6098175309782223,9.027083556765412,18.874735064665426,0.41196199572000003,0.009776670863797247,0.0,0.0,0.0,1.0
"{""Si"": 0.009955, ""Ti"": 0.086642, ""U"": 0.903403}",IV,H,0.16115412,0.019039320000000012,0.033987896,2.906464092649169,9.15077406514601,17.807030166045053,1.9615637842229998,0.029452469801676342,0.0,0.0,0.0,1.0
"{""Mo"": 0.146101, ""U"": 0.853899}",I,H,0.146101,0.11395878000000004,0.09628055900000002,3.4576747956039524,11.821862589687955,18.052403082794722,-0.6237774889950001,0.03911328761915242,1.0,0.0,0.0,0.0
"{""Cr"": 0.065286, ""U"": 0.934714}",I,H,0.0,0.01828008,0.028203551999999996,2.005926687257083,9.90135990684664,18.59653445053679,0.6102373820399999,0.044864409051320844,1.0,0.0,0.0,0.0
"{""Nb"": 0.051775999999999996, ""U"": 0.948224}",I,H,0.05850687999999999,0.011390720000000009,0.022108352,1.693659331906041,9.39154300178832,18.58393231094397,-0.19638098329599998,0.018544552743063908,1.0,0.0,0.0,0.0
"{""Ti"": 0.042178, ""U"": 0.957822}",II,M,0.07845108,0.006748480000000006,0.013201713999999998,1.4533306675397273,9.10210435426422,18.531877565689037,0.727182293688,0.011624154750067062,0.0,1.0,0.0,0.0
"{""Ta"": 0.032825, ""Ti"": 0.10878600000000001, ""U"": 0.858389}",I,M,0.20234196000000002,0.021344760000000018,0.04212496799999999,4.028555567262567,9.454488990972377,17.612584467858305,1.969760693722,0.022762323116597465,1.0,0.0,0.0,0.0
"{""Fe"": 0.049668000000000004, ""U"": 0.950332}",III,H,0.0,0.022350600000000012,0.030446484000000003,1.642318684739368,9.788790726121094,18.735486615351554,0.70801634664,0.042183322911967566,0.0,0.0,1.0,0.0
"{""Fe"": 0.049915999999999995, ""U"": 0.950084}",III,H,0.0,0.022462200000000005,0.030598507999999996,1.648398789821777,9.792493414534167,18.733842542473223,0.71136589416,0.04228502362613862,0.0,0.0,1.0,0.0
"{""Fe"": 0.041915999999999995, ""U"": 0.958084}",III,H,0.0,0.018862200000000006,0.025694507999999998,1.4465213749993664,9.673051852822175,18.786696122923757,0.60238573416,0.03885109817618685,0.0,0.0,1.0,0.0
"{""Ru"": 0.062464, ""U"": 0.937536}",II,H,0.0,0.05122048000000002,0.05197004799999999,1.9429332282654412,10.141782626487664,18.76784428609273,1.7568674611200001,0.03443099838765083,0.0,1.0,0.0,0.0
"{""Si"": 0.011563, ""U"": 0.988437}",IV,H,0.0,0.006012760000000001,0.00797847,0.5243326579811467,9.036585939531063,18.870796222993786,0.7429043070150001,0.026804457587198523,0.0,0.0,0.0,1.0
"{""Al"": 0.031774, ""Mo"": 0.125772, ""U"": 0.842454}",IV,H,0.125772,0.10541018000000002,0.095180286,4.279882529208803,11.389807135694738,17.758672014031674,0.26926209991199984,0.038669232644468,0.0,0.0,0.0,1.0
"{""Ta"": 0.035394, ""U"": 0.964606}",I,H,0.0,0.004247280000000004,0.008706924,1.2721999705502924,9.333774141598994,18.98412055880027,0.34141264764,0.015443345978779376,1.0,0.0,0.0,0.0
"{""U"": 0.930011, ""V"": 0.069989}",III,H,0.16937338,0.01749725,0.029815313999999992,2.1085176338927645,9.771901083693303,18.43699761865612,1.30181079758,0.03633832516218807,0.0,0.0,1.0,0.0
"{""Nb"": 0.132316, ""U"": 0.867684}",I,H,0.14951707999999997,0.029109520000000024,0.056498932,3.2488263006798763,9.927125930920175,17.833857697605538,-0.45923390457599994,0.028550978856960334,1.0,0.0,0.0,0.0
"{""Ti"": 0.065769, ""U"": 0.934231}",II,M,0.12233034,0.010523040000000008,0.020585696999999993,2.0165983674490384,9.132792322211484,18.234895970935888,1.105981895502,0.014355114920956329,0.0,1.0,0.0,0.0
"{""Cr"": 0.088107, ""Mn"": 0.05398, ""U"": 0.8579129999999999}",I,H,0.0,0.03384656000000001,0.066185804,4.182627618095614,10.265694216784182,18.391813017152863,0.7558814069100003,0.06521279920682743,1.0,0.0,0.0,0.0
"{""Mn"": 0.020917, ""Nb"": 0.092641, ""U"": 0.886442}",III,H,0.10468432999999999,0.02393691000000002,0.050455464000000005,3.3932471777992292,9.676452439549399,18.18694608827447,-0.328483493288,0.0355038793361409,0.0,0.0,1.0,0.0
"{""Al"": 0.016904, ""U"": 0.983096}",IV,H,0.0,0.003887920000000003,0.006541847999999999,0.7127766858514675,9.0227736826261,18.835488261890443,0.49854764352,0.010757805003220903,0.0,0.0,0.0,1.0
"{""Ru"": 0.069083, ""U"": 0.930917}",II,M,0.0,0.05664806000000002,0.05747705599999999,2.088979531782806,10.257766109312572,18.736403296640926,1.92931617333,0.036115281641233905,0.0,1.0,0.0,0.0
"{""Ti"": 0.026075, ""U"": 0.973925}",II,M,0.0484995,0.004172000000000004,0.008161475,1.0045124193958852,9.081157029104,18.733391504907306,0.4571116987500001,0.00920760413800368,0.0,1.0,0.0,0.0
"{""Fe"": 0.036476999999999996, ""U"": 0.963523}",III,H,0.0,0.016414650000000003,0.022360401,1.3018185653519851,9.591846521053233,18.822417819286482,0.5271964270649999,0.03630734431250346,0.0,0.0,1.0,0.0
"{""Mn"": 0.016246, ""Mo"": 0.111037, ""U"": 0.872717}",III,H,0.111037,0.08937068000000002,0.081637549,3.5733113200565123,11.19078120195951,18.287654747081266,-0.48451938764499997,0.04126148092854414,0.0,0.0,1.0,0.0
"{""Nb"": 0.07885099999999999, ""U"": 0.921149}",I,H,0.08910162999999999,0.017347220000000014,0.033669377,2.2942824437492098,9.571589038617782,18.33359167798926,-0.29053407919599994,0.0226073901390851,1.0,0.0,0.0,0.0
"{""Fe"": 0.047022999999999995, ""Ti"": 0.04849, ""U"": 0.904487}",III,H,0.0901914,0.02891875000000001,0.044002468999999995,3.170161075550311,9.812377786161436,18.13306496437592,1.388667256765,0.04245764054909145,0.0,0.0,1.0,0.0
"{""Cr"": 0.095, ""U"": 0.905}",I,H,0.0,0.026600000000000002,0.04103999999999999,2.610228938825959,10.2901015141297,18.377919651718475,0.8597500000000001,0.05354126953424821,1.0,0.0,0.0,0.0
"{""Mo"": 0.013000000000000001, ""U"": 0.987}",I,H,0.013000000000000001,0.010140000000000005,0.008567000000000002,0.5767555523564135,9.294122632861086,18.97117410480844,-0.064155,0.012361474071192514,1.0,0.0,0.0,0.0
"{""U"": 0.9241, ""V"": 0.0759}",III,H,0.18367799999999998,0.018975,0.03233339999999999,2.2334706472190975,9.833103340157157,18.383227283949257,1.4027838,0.03775305796727546,0.0,0.0,1.0,0.0
"{""Si"": 0.007537, ""U"": 0.920534, ""V"": 0.071929}",IV,H,0.17406818000000002,0.021901490000000003,0.035842283999999995,2.5140236071234496,9.785044671490322,18.294453418771738,1.755719371562,0.042426032520845376,0.0,0.0,0.0,1.0
"{""Mo"": 0.063599, ""U"": 0.936401}",I,H,0.063599,0.04960722000000002,0.041911741,1.9684023139239506,10.25505541379799,18.629189374275033,-0.29777083599500004,0.02677939908012101,1.0,0.0,0.0,0.0
"{""Fe"": 0.04435, ""U"": 0.95565}",III,H,0.0,0.019957500000000006,0.02718655,1.5092438841477986,9.709391947973046,18.770654874776643,0.6357461625,0.03993124189119641,0.0,0.0,1.0,0.0
"{""Fe"": 0.042462, ""Ti"": 0.063534, ""U"": 0.894004}",III,H,0.11817324,0.029273340000000016,0.045915347999999995,3.4039469423968445,9.763850908056448,17.97090139081668,1.545949398132,0.04100463321977021,0.0,0.0,1.0,0.0
"{""Al"": 0.02511, ""U"": 0.97489}",IV,H,0.0,0.005775300000000005,0.00971757,0.9753119567623489,9.010897649319457,18.727099762436882,0.734384637,0.013065608218928111,0.0,0.0,0.0,1.0
"{""Mo"": 0.032256, ""U"": 0.967744}",I,H,0.032256,0.025159680000000007,0.021256704,1.1847354014671898,9.659816058219711,18.84205202769726,-0.15607775232,0.01932142216495304,1.0,0.0,0.0,0.0
"{""Al"": 0.021466, ""U"": 0.978534}",IV,H,0.0,0.0049371800000000046,0.008307342,0.8620866627409308,9.016171383827063,18.775275298663505,0.63015632532,0.012099289067144305,0.0,0.0,0.0,1.0
"{""Cr"": 0.094197, ""Nb"": 0.086785, ""U"": 0.819018}",I,H,0.09806704999999999,0.04546786000000002,0.077750299,4.973223805191376,10.85670759829267,17.544598018277206,0.42995227042500006,0.05663546600134007,1.0,0.0,0.0,0.0
"{""U"": 0.85, ""Zr"": 0.15}",II,M,0.165,0.007499999999999973,0.025950000000000004,3.514403356019008,8.69585825579151,16.982515035968397,0.7649999999999999,0.009120598248458326,0.0,1.0,0.0,0.0
"{""U"": 0.96604, ""V"": 0.03396}",III,H,0.08218319999999998,0.00849,0.014466959999999996,1.2325410286639382,9.398858265534583,18.76013299943764,0.6561343679999999,0.025666367655322667,0.0,0.0,1.0,0.0
"{""Mo"": 0.142428, ""U"": 0.857572}",I,H,0.142428,0.11109384000000004,0.093860052,3.4033080055378018,11.75210812607442,18.07860424625884,-0.6107113240800001,0.038685734838476496,1.0,0.0,0.0,0.0
"{""Fe"": 0.059306, ""Nb"": 0.088764, ""U"": 0.8519300000000001}",III,H,0.10030331999999999,0.046215780000000026,0.07425680600000001,4.31522395515797,10.522959652603056,17.828683213364826,0.38695045942800005,0.05050944753265518,0.0,0.0,1.0,0.0
"{""Al"": 0.020393, ""U"": 0.871413, ""Zr"": 0.108194}",IV,H,0.1190134,0.010100089999999985,0.026609653000000004,3.657550355571447,8.76427655431415,17.2825662699243,1.0017300973540002,0.014530734315683483,0.0,0.0,0.0,1.0
"{""Nb"": 0.050416, ""Ru"": 0.052634, ""U"": 0.89695}",I,H,0.05697008,0.05425140000000003,0.06531912,3.3516912713237526,10.304794746927389,18.343028832266263,1.2354194641999998,0.035939433871674746,1.0,0.0,0.0,0.0
"{""Si"": 0.011059, ""U"": 0.988941}",IV,H,0.0,0.00575068,0.007630709999999999,0.50559933559148,9.037050224989278,18.878943608171816,0.710885403735,0.026217151728861278,0.0,0.0,0.0,1.0
