composition,element_system,source,phase,functional,mo_equivalent,lattice_distortion,allen_chi_diff,vec,cluster_I,cluster_II,cluster_III,cluster_IV,label
"{""Mo"": 20.0, ""O"": 80.0}",Mo,DFT_MP,MON,PBE,0.2,0.3062645011600928,2.039,6.000000000000001,1.0,0.0,0.0,0.0,DFT
"{""Mo"": 20.0, ""O"": 80.0}",Mo,DFT_MP,TRI,PBE,0.2,0.3062645011600928,2.039,6.000000000000001,1.0,0.0,0.0,0.0,DFT
"{""Mo"": 16.7, ""O"": 83.3}",Mo,DFT_MP,MON,PBE,0.16699999999999998,0.2929757379637635,2.095925,5.999999999999999,1.0,0.0,0.0,0.0,DFT
"{""Mo"": 16.7, ""O"": 83.3}",Mo,DFT_MP,MON,PBE,0.16699999999999998,0.2929757379637635,2.095925,5.999999999999999,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 29.3, ""O"": 70.7}",Nb,DFT_MP,ORT,PBE,0.33108999999999994,0.34070891705061107,1.810599,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 29.3, ""O"": 70.7}",Nb,DFT_MP,MON,PBE,0.33108999999999994,0.34070891705061107,1.810599,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 40.0, ""O"": 60.0}",Nb,DFT_MP,MON,PBE,0.45199999999999996,0.33953323167291577,1.6012,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,MON,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,MON,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,MON,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,BCT,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,MON,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,TRI,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,TRI,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,ORT,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,MON,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,MON,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 28.6, ""O"": 71.4}",Nb,DFT_MP,TRI,PBE,0.32318,0.3400586507138966,1.8242980000000002,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 44.4, ""O"": 55.6}",Nb,DFT_MP,BCT,PBE,0.5017199999999999,0.33416398187347957,1.515092,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 30.8, ""O"": 69.2}",Nb,DFT_MP,TRI,PBE,0.34803999999999996,0.3417582301510102,1.781244,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 50.0, ""O"": 50.0}",Nb,DFT_MP,BCC,PBE,0.565,0.32407407407407407,1.4055,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 50.0, ""O"": 50.0}",Nb,DFT_MP,BCC,PBE,0.565,0.32407407407407407,1.4055,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 50.0, ""O"": 50.0}",Nb,DFT_MP,BCT,PBE,0.565,0.32407407407407407,1.4055,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,BCT,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,BCT,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,HCP,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,BCT,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,BCT,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,MON,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,BCT,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,ORT,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,TRI,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,TRI,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 33.3, ""O"": 66.7}",Nb,DFT_MP,TRI,PBE,0.3762899999999999,0.3425403134997382,1.732319,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 25.0, ""O"": 75.0}",Nb,DFT_MP,BCC,PBE,0.2825,0.33492695173983816,1.8947499999999997,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 25.0, ""O"": 75.0}",Nb,DFT_MP,HCP,PBE,0.2825,0.33492695173983816,1.8947499999999997,5.0,1.0,0.0,0.0,0.0,DFT
"{""Nb"": 25.0, ""O"": 75.0}",Nb,DFT_MP,BCT,PBE,0.2825,0.33492695173983816,1.8947499999999997,5.0,1.0,0.0,0.0,0.0,DFT
"{""O"": 52.4, ""Ti"": 47.6}",Ti,DFT_MP,TRI,PBE,0.8853600000000001,0.3414894239748297,1.398204,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 56.5, ""Ti"": 43.5}",Ti,DFT_MP,MON,PBE,0.8091,0.34875955673013553,1.4831149999999997,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 56.0, ""Ti"": 44.0}",Ti,DFT_MP,TRI,PBE,0.8184,0.3479787229266098,1.47276,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 56.0, ""Ti"": 44.0}",Ti,DFT_MP,MON,PBE,0.8184,0.3479787229266098,1.47276,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 56.0, ""Ti"": 44.0}",Ti,DFT_MP,TRI,PBE,0.8184,0.3479787229266098,1.47276,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.1, ""Ti"": 37.9}",Ti,DFT_MP,TRI,PBE,0.70494,0.35528592151045174,1.599091,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.9, ""Ti"": 37.1}",Ti,DFT_MP,ORT,PBE,0.69006,0.3558580237387319,1.615659,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 61.2, ""Ti"": 38.8}",Ti,DFT_MP,TRI,PBE,0.72168,0.35452845618552964,1.5804519999999997,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 33.3, ""Ti"": 66.7}",Ti,DFT_MP,TRIGONAL,PBE,1.24062,0.2850259381596655,1.002643,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 33.3, ""Ti"": 66.7}",Ti,DFT_MP,MON,PBE,1.24062,0.2850259381596655,1.002643,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 33.3, ""Ti"": 66.7}",Ti,DFT_MP,TRI,PBE,1.24062,0.2850259381596655,1.002643,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 33.3, ""Ti"": 66.7}",Ti,DFT_MP,TRI,PBE,1.24062,0.2850259381596655,1.002643,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 33.3, ""Ti"": 66.7}",Ti,DFT_MP,TRI,PBE,1.24062,0.2850259381596655,1.002643,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 33.3, ""Ti"": 66.7}",Ti,DFT_MP,TRI,PBE,1.24062,0.2850259381596655,1.002643,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 33.3, ""Ti"": 66.7}",Ti,DFT_MP,TRI,PBE,1.24062,0.2850259381596655,1.002643,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 60.0, ""Ti"": 40.0}",Ti,DFT_MP,TRIGONAL,PBE,0.7440000000000001,0.3533377016880217,1.5555999999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 60.0, ""Ti"": 40.0}",Ti,DFT_MP,MON,PBE,0.7440000000000001,0.3533377016880217,1.5555999999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 60.0, ""Ti"": 40.0}",Ti,DFT_MP,TRIGONAL,PBE,0.7440000000000001,0.3533377016880217,1.5555999999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 60.0, ""Ti"": 40.0}",Ti,DFT_MP,ORT,PBE,0.7440000000000001,0.3533377016880217,1.5555999999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 60.0, ""Ti"": 40.0}",Ti,DFT_MP,MON,PBE,0.7440000000000001,0.3533377016880217,1.5555999999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 60.0, ""Ti"": 40.0}",Ti,DFT_MP,MON,PBE,0.7440000000000001,0.3533377016880217,1.5555999999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 60.0, ""Ti"": 40.0}",Ti,DFT_MP,ORT,PBE,0.7440000000000001,0.3533377016880217,1.5555999999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 77.8, ""Ti"": 22.2}",Ti,DFT_MP,TRI,PBE,0.41292,0.3438939118351222,1.924238,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 25.0, ""Ti"": 75.0}",Ti,DFT_MP,TRIGONAL,PBE,1.395,0.24936140031147264,0.8307499999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 25.0, ""Ti"": 75.0}",Ti,DFT_MP,HCP,PBE,1.395,0.24936140031147264,0.8307499999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 25.0, ""Ti"": 75.0}",Ti,DFT_MP,TRIGONAL,PBE,1.395,0.24936140031147264,0.8307499999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 25.0, ""Ti"": 75.0}",Ti,DFT_MP,TRI,PBE,1.395,0.24936140031147264,0.8307499999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 25.0, ""Ti"": 75.0}",Ti,DFT_MP,TRI,PBE,1.395,0.24936140031147264,0.8307499999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 25.0, ""Ti"": 75.0}",Ti,DFT_MP,TRI,PBE,1.395,0.24936140031147264,0.8307499999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 40.0, ""Ti"": 60.0}",Ti,DFT_MP,TRIGONAL,PBE,1.116,0.30879427762513656,1.1414,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 57.1, ""Ti"": 42.9}",Ti,DFT_MP,ORT,PBE,0.79794,0.349655990056049,1.495541,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 57.1, ""Ti"": 42.9}",Ti,DFT_MP,BCT,PBE,0.79794,0.349655990056049,1.495541,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.5, ""Ti"": 37.5}",Ti,DFT_MP,MON,PBE,0.6975,0.3555840789321945,1.607375,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.5, ""Ti"": 37.5}",Ti,DFT_MP,ORT,PBE,0.6975,0.3555840789321945,1.607375,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.5, ""Ti"": 37.5}",Ti,DFT_MP,MON,PBE,0.6975,0.3555840789321945,1.607375,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.5, ""Ti"": 37.5}",Ti,DFT_MP,MON,PBE,0.6975,0.3555840789321945,1.607375,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.5, ""Ti"": 37.5}",Ti,DFT_MP,TRI,PBE,0.6975,0.3555840789321945,1.607375,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.5, ""Ti"": 37.5}",Ti,DFT_MP,TRI,PBE,0.6975,0.3555840789321945,1.607375,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.5, ""Ti"": 37.5}",Ti,DFT_MP,TRI,PBE,0.6975,0.3555840789321945,1.607375,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.5, ""Ti"": 37.5}",Ti,DFT_MP,TRI,PBE,0.6975,0.3555840789321945,1.607375,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 62.5, ""Ti"": 37.5}",Ti,DFT_MP,TRI,PBE,0.6975,0.3555840789321945,1.607375,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 70.0, ""Ti"": 30.0}",Ti,DFT_MP,MON,PBE,0.558,0.3562086149440464,1.7626999999999997,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 70.0, ""Ti"": 30.0}",Ti,DFT_MP,MON,PBE,0.558,0.3562086149440464,1.7626999999999997,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 70.0, ""Ti"": 30.0}",Ti,DFT_MP,MON,PBE,0.558,0.3562086149440464,1.7626999999999997,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 72.7, ""Ti"": 27.3}",Ti,DFT_MP,BCT,PBE,0.5077800000000001,0.3537162538304268,1.8186169999999997,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 42.9, ""Ti"": 57.1}",Ti,DFT_MP,BCT,PBE,1.0620600000000002,0.3177769650893758,1.2014589999999998,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 55.6, ""Ti"": 44.4}",Ti,DFT_MP,BCT,PBE,0.82584,0.34733225935920903,1.4644759999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 63.6, ""Ti"": 36.4}",Ti,DFT_MP,TRI,PBE,0.67704,0.3562780009285984,1.630156,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 63.6, ""Ti"": 36.4}",Ti,DFT_MP,TRI,PBE,0.67704,0.3562780009285984,1.630156,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 58.3, ""Ti"": 41.7}",Ti,DFT_MP,ORT,PBE,0.7756200000000001,0.35131287765322294,1.5203929999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 61.5, ""Ti"": 38.5}",Ti,DFT_MP,TRI,PBE,0.7161000000000001,0.35479410056066124,1.586665,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 64.3, ""Ti"": 35.7}",Ti,DFT_MP,TRI,PBE,0.66402,0.35662048975351496,1.6446530000000001,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 14.3, ""Ti"": 85.7}",Ti,DFT_MP,TRIGONAL,PBE,1.59402,0.18989716069389323,0.6091530000000001,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 14.3, ""Ti"": 85.7}",Ti,DFT_MP,TRIGONAL,PBE,1.59402,0.18989716069389323,0.6091530000000001,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 64.7, ""Ti"": 35.3}",Ti,DFT_MP,TRI,PBE,0.65658,0.3567805383522678,1.652937,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 64.7, ""Ti"": 35.3}",Ti,DFT_MP,MON,PBE,0.65658,0.3567805383522678,1.652937,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 65.0, ""Ti"": 35.0}",Ti,DFT_MP,TRI,PBE,0.651,0.35688321994365,1.6591500000000001,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 53.3, ""Ti"": 46.7}",Ti,DFT_MP,MON,PBE,0.8686200000000001,0.34325039560224974,1.4168429999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 61.9, ""Ti"": 38.1}",Ti,DFT_MP,TRIGONAL,PBE,0.7086600000000001,0.35512788020941316,1.594949,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 65.2, ""Ti"": 34.8}",Ti,DFT_MP,TRI,PBE,0.64728,0.35694330416824205,1.663292,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 52.6, ""Ti"": 47.4}",Ti,DFT_MP,TRI,PBE,0.88164,0.341888505662488,1.4023459999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 52.6, ""Ti"": 47.4}",Ti,DFT_MP,MON,PBE,0.88164,0.341888505662488,1.4023459999999999,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 59.1, ""Ti"": 40.9}",Ti,DFT_MP,MON,PBE,0.76074,0.3523138847919913,1.536961,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 65.4, ""Ti"": 34.6}",Ti,DFT_MP,TRI,PBE,0.6435600000000001,0.3569966249182981,1.667434,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 47.1, ""Ti"": 52.9}",Ti,DFT_MP,TRI,PBE,0.9839400000000001,0.32937165456624945,1.2884410000000002,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,MON,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,BCC,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,TRI,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,BCT,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,HCP,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,HCP,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,BCC,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,HCP,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,TRI,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,TRI,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,TRI,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,TRI,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 50.0, ""Ti"": 50.0}",Ti,DFT_MP,TRI,PBE,0.93,0.3363636363636363,1.3485,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,BCT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,MON,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,BCT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,BCC,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,TRIGONAL,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,MON,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,TRIGONAL,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,MON,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,MON,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,HCP,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,MON,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,TRI,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,BCC,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,TRIGONAL,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,HCP,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,BCT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,BCC,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,TRI,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,TRI,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,TRI,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,TRI,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,MON,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,TRIGONAL,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,ORT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,BCT,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
"{""O"": 66.7, ""Ti"": 33.3}",Ti,DFT_MP,TRIGONAL,PBE,0.6193799999999999,0.3571742051713438,1.694357,4.0,0.0,1.0,0.0,0.0,DFT
